id,cue,response,trial,gender,age,age_group
928,spannung,wahl,12,female,47,3
929,wetten,gewinnen,12,female,68,6
930,medizin,teuer,12,male,53,4
931,glück,kleeblatt,12,female,36,2
932,wagnis,natur,12,male,56,4
933,bank,sitzmöbel,12,female,58,5
934,unsicherer ausgang,spontane entscheidungen,12,female,54,4
935,rating,bilanzgliederung,12,female,60,5
936,unsicherheit,zweifeln,12,female,73,6
937,bunt,schön,12,male,23,1
938,job,stress,12,male,36,2
939,geldanlage,alterssicherung,12,male,76,6
940,spontaneität,kreativität,12,female,60,5
941,gefahr,auto,12,female,52,4
942,chance,gewinn,12,female,35,2
943,freeclimbing,hochhäuser,12,male,70,6
944,fliegen,thrombose,12,female,70,6
945,unabwegbares,eventuell mit hindernissen,12,female,70,6
946,verhalten,sorgfalt,12,female,63,5
947,spiel,familie,12,female,40,3
948,familie,nummer eins,12,female,33,2
949,glücksspiel,wetten,12,male,68,6
950,lotto,chance,12,female,48,4
951,bergtour,anstrengend,12,male,75,6
952,stress,schwitzen,12,female,39,3
953,fliegen,ist entspannend,12,female,73,6
954,aktien,risiko,12,female,25,1
955,gefahr,klettern,12,male,53,4
956,einschätzung,freund,12,male,43,3
957,spontaneität,schnelligkeit,12,male,52,4
958,chance,bonne chance,12,male,70,6
959,unsicherheit,persönliches wirken auf fremde,12,female,74,6
960,erlebnis,neues,12,female,40,3
961,verlieren,niederlage,12,male,37,2
962,arm,leid,12,male,68,6
963,veränderung,gefahr,12,female,40,3
964,alpinsport,kälte,12,female,63,5
965,geld,arbeit,12,female,52,4
966,unfall,kosten,12,female,59,5
967,wagnis,abenteuer,12,male,55,4
968,Wim Thoelke,wissen,12,male,69,6
969,sicherheit,kleidung,12,male,54,4
970,gesundheit,gut,12,male,52,4
971,zukunft,kind,12,male,26,1
972,gesundheit,gut,12,female,37,2
973,unnötig,nicht wichtig,12,female,68,6
974,auto,farbe,12,female,50,4
975,entscheidung,abwägen,12,female,73,6
976,machtkampf,politik,12,male,49,4
977,aufpassen,auf kinder,12,female,56,4
978,angst,partner,12,male,53,4
979,versicherung,teuer,12,female,27,1
980,arbeitslosigkeit,einsamkeit,12,female,59,5
981,spiel,spaß,12,female,39,3
982,leiden,befürchten,12,female,42,3
983,brettspiel,mensch ärgere dich nicht,12,male,28,2
984,kosten,kontoüberzug,12,female,70,6
985,verlieren,wiederversuch,12,female,47,3
986,arbeit,stress,12,male,54,4
987,gefahr,warnung,12,male,48,4
988,autofahren,fahrspaß,12,male,27,1
989,entscheidung,versagen,12,female,69,6
990,glück,zufriedenheit,12,male,25,1
991,gefahr,massen,12,female,29,2
992,vorsicht,furcht,12,female,63,5
993,mut,glück,12,male,36,2
994,geldanlage,misstrauen,12,female,58,5
995,nutzen,ausnutzung,12,male,24,1
996,lotto,gewinn,12,female,49,4
997,vereinigung,toleranz,12,male,22,1
998,medikament,fälschungen,12,female,48,4
999,beziehung,krise,12,male,37,2
1000,angst,nervosität,12,female,43,3
1001,unsicherheit,angriff,12,male,37,2
1002,beruf,spaß,12,male,47,3
1003,gefahr,leid,12,female,40,3
1004,paradies,wer,12,male,74,6
1005,gefahr,unwohl,12,male,38,3
1006,gefahr,tod,12,male,29,2
1007,gefahr,stadt,12,female,31,2
1008,nutzen,zweck,12,female,34,2
1009,schwangerschaft,alleinerziehend,12,female,20,1
1010,mut,power,12,female,31,2
1011,möglichkeiten,risiken,12,male,51,4
1012,katze,haare,12,male,23,1
1013,kosten,aufwand,12,female,22,1
1014,wahrscheinlichkeit,prozent,12,female,27,1
1015,vermeiden,sich zurückziehen,12,female,69,6
1016,verlust,verlieren,12,male,29,2
1017,lust,sex,12,female,32,2
1018,politik,unglaubwürdigkeit,12,male,33,2
1019,verkehr,schnelles fahren,12,female,68,6
1020,angst,unsicher,12,female,54,4
1021,chance,verlust,12,male,40,3
1022,kompromiss,vergeben,12,male,29,2
1023,nicht ungefährlich,es besteht gefahr,12,female,79,6
1024,autofahren,alkohol,12,male,56,4
1025,schnelles fahren,rennwagen,12,female,47,3
1026,leben,gesundheit,12,female,51,4
1027,auto,neuwagen,12,female,44,3
1028,leben,gesundheit,12,female,26,1
1029,notwendig,nein,12,male,71,6
1030,gefahr,verletzung,12,male,34,2
1031,gewinn,erfolg,12,female,36,2
1032,brettspiel,spaß,12,female,27,1
1033,feuer,hitze,12,male,68,6
1034,gefährlich,fahren,12,male,74,6
1035,lotto,sechs richtige,12,male,26,1
1036,unkalkulierbar,undurchsichtig,12,male,79,6
1037,angst,verstecken,12,female,25,1
1038,minimieren,kompromiss,12,female,54,4
1039,verletzung,unwohl,12,male,57,4
1040,motorrad,spaß,12,male,50,4
1041,ablehnen,kredit,12,female,47,3
1042,leichtsinn,übermut,12,female,64,5
1043,geld,wohlstand,12,male,39,3
1044,urlaub,sonne,12,female,73,6
1045,bereitschaft,einsatz,12,female,23,1
1046,abschätzung,spekulieren,12,male,27,1
1047,autofahrt,geschwindigkeitsbeschränkung,12,female,74,6
1048,gewinn,geld,12,male,51,4
1049,leichtsinn,klettern auf drehstühlen,12,female,51,4
1050,gefahr,verlust,12,male,40,3
1051,arbeitskollegen,arbeitsteilung,12,female,57,4
1052,gewinn,börse,12,male,57,4
1053,angst,sorge,12,female,57,4
1054,pflegefall,gehbehindert,12,female,68,6
1055,auto,garage,12,male,68,6
1056,abenteuer,wildnis,12,female,49,4
1057,ehe,geborgenheit,12,male,48,4
1058,aufpassen,hinsehen,12,male,70,6
1059,abstand,drängler,12,male,75,6
1060,unsicherheit,risiko,12,female,23,1
1061,autofahren,dunkelheit,12,female,72,6
1062,chance,vertrauen,12,female,43,3
1063,aktienkauf,gewinn,12,male,56,4
1064,segeln,groß,12,male,54,4
1065,gesundheit,nicht ins krankenhaus,12,male,73,6
1066,wagnis,riskant,12,male,43,3
1067,analyse,chemie,12,female,45,3
1068,geld,handel,12,female,49,4
1069,unfall,tod,12,male,47,3
1070,fliegen,spaß,12,male,45,3
1071,risikobereitschaft,sport,12,male,25,1
1072,verlust,gesundheit,12,male,38,3
1073,mut,stärke,12,female,49,4
1074,investition,finanzen,12,female,46,3
1075,gefährlich,dinos,12,female,29,2
1076,herzrasen,wettkampf,12,female,52,4
1077,autobahn,gefährlich,12,female,21,1
1078,drachenfliegen,verheddern der seile,12,female,70,6
1079,kontinente,afrika,12,female,21,1
1080,aktien,spekulation,12,male,26,1
1081,schwangerschaft,risiko,12,female,33,2
1082,abwehren,achtung,12,female,31,2
1083,unsicherheit,unruhe,12,female,56,4
1084,abwägen,vorteile,12,male,76,6
1085,aktien,gewinne,12,male,47,3
1086,nervenkitzel,geschwindigkeit,12,female,27,1
1087,eingehen,mensch,12,female,38,3
1088,unsicherheit,gefährlich,12,female,29,2
1089,spaß,lachen,12,female,20,1
1090,reiz,begeisterung,12,female,26,1
1091,gefahr,tod,12,male,19,1
1092,versicherung,rückerstattung,12,female,28,2
1093,neues,verbesserung,12,female,54,4
1094,angst,krankheit,12,female,32,2
1095,geldanlage,unsicher,12,female,68,6
1096,gefahr,tier,12,female,35,2
1097,abenteuer,überwindung,12,female,25,1
1098,ärger,machtlosigkeit,12,female,70,6
1099,geld,wenig,12,male,46,3
1100,angst,unmut,12,female,42,3
1101,gewinn,freude,12,male,24,1
1102,gesundheit,wichtig,12,female,33,2
1103,überlegung,pro,12,female,29,2
1104,spiel,spaß,12,male,38,3
1105,konzentration nötig,nicht ablenken,12,female,72,6
1106,gefahr,panik,12,female,21,1
1107,auto,räder,12,female,26,1
1108,gefahr,unfall,12,female,33,2
1109,hobel,doppelhobel,12,female,26,1
1110,aktien,börse,12,female,44,3
1111,aktien,dax,12,male,47,3
1112,straßenverkehr,aggressive fahrweise,12,female,75,6
1113,verlust,freunde,12,female,52,4
1114,spiel,gemeinsam,12,female,41,3
1115,autounfall,gaffer,12,female,42,3
1116,Failure Mode and Effects Analysis,risikobewertung,12,female,36,2
1117,mut,überwinden,12,female,24,1
1118,wingsuit,geschwindigkeit,12,male,40,3
1119,schutz,alarmanlage,12,female,28,2
1120,börse,tagesschau,12,female,22,1
1121,blut,schröpfen,12,female,24,1
1122,unsicherheit,gefahr,12,female,26,1
1123,angst,nervosität,12,female,45,3
1124,geschwindigkeit,rennsport,12,male,27,1
1125,spaß,freude,12,female,23,1
1126,unfall,spontan,12,male,47,3
1127,mut,aufbringen,12,female,32,2
1128,umwelt,regenwald,12,female,55,4
1129,aufregend,date,12,female,35,2
1130,gewinn,erleichterung,12,female,47,3
1131,angst,zittern,12,female,55,4
1132,spekulation,börse,12,female,27,1
1133,dunkelheit,belästigungen,12,female,70,6
1134,extremsport,redbull,12,female,35,2
1135,gefährlich,amok,12,female,22,1
1136,unwissenheit,kein interesse,12,female,34,2
1137,riskant,gefährlich,12,female,19,1
1138,verlust,problem,12,male,25,1
1139,glück,münze,12,male,25,1
1140,fußball,profi,12,female,24,1
1141,angst,hilfe,12,female,33,2
1142,risikominimierung,kindersicherungen,12,female,35,2
1143,gefahr,kind,12,female,37,2
1144,experiment,austüfteln,12,female,70,6
1145,gefahr,leben,12,female,41,3
1146,krieg,nicht hier,12,male,39,3
1147,abenteuerlustig,frei,12,female,27,1
1148,spaß,witz,12,female,40,3
1149,niedrig,nie,12,female,68,6
1150,auto,schnell,12,female,68,6
1151,katze,impfung,12,male,25,1
1152,geldanlage,silber,12,male,73,6
1153,negative auswirkung,schlaganfall,12,female,39,3
1154,achtung,gefährlich,12,female,35,2
1155,reparatur,neu machen,12,female,69,6
1156,altersarmut,rente,12,male,26,1
1157,vermeiden,umgehen,12,female,38,3
1158,abenteuer,spannung,12,female,25,1
1159,verlust,geld,12,male,70,6
1160,gefahr,risiko,12,female,25,1
1161,erfolg,anerkennung,12,male,24,1
1162,aufgabe,arbeit,12,male,27,1
1163,sport,paralympics,12,female,68,6
1164,verwirrung,undurchsichtig,12,male,82,6
1165,casino,geld,12,female,24,1
1166,fliegen,absturz,12,female,23,1
1167,leben,baby,12,female,21,1
1168,angst,schwitzen,12,female,68,6
1169,schnee,rund,12,female,47,3
1170,alkohol,wein,12,female,21,1
1171,gefahr,ausgeliefert sein,12,female,47,3
1172,leichtsinn,dumm,12,female,71,6
1173,reich,geld,12,female,19,1
1174,fonds,bank,12,male,22,1
1175,spiel,spaß,12,male,24,1
1176,abenteuer,adrenalin,12,male,27,1
1177,alter,armut,12,female,68,6
1178,krieg,usa,12,male,24,1
1179,leben,freude,12,male,27,1
1180,angst,oft unbegründet,12,female,73,6
1181,spaß,freude,12,male,22,1
1182,hiv,affen,12,male,21,1
1183,geld,reich,12,male,21,1
1184,abschätzung,gewinne bewerten,12,female,70,6
1185,dhbw,nerven,12,male,21,1
1186,blutspende,drk,12,male,27,1
1187,spaß,humor,12,female,69,6
1188,schwangerschaft,erlebnis,12,female,71,6
1189,ungewissheit,unsicherheit,12,female,26,1
1190,gefährlich,dumm,12,male,24,1
1191,autofahren,elektroauto,12,male,26,1
1192,adrenalin,körper,12,male,26,1
1193,kosten,kalkulation,12,male,24,1
1194,verlust,beziehung,12,male,27,1
1195,schwangerschaft,kinder,12,female,27,1
1196,bewältigung,ruhe,12,female,69,6
1197,bank,geldscheine,12,female,24,1
1198,geschwindigkeit,pc,12,female,68,6
1199,entscheidung,vorliebe,12,female,81,6
1200,unwissenheit,nicht aufgeklärt,12,female,69,6
1201,lebensversicherung,haftpflichtversicherung,12,female,70,6
1202,adrenalin,gefährliche situatioen,12,male,20,1
1203,analyse,bedarf,12,male,27,1
1204,gesundheit,schmerzen,12,female,69,6
1205,brettspiel,mensch ärgere dich nicht,12,male,27,1
1,fliegen mit dem flugzeug,sicherheitshinweise,13,female,33,2
2,ungewissheit,zukunftsorgen,13,male,56,4
3,versicherung,autoversicherung,13,female,27,1
4,politikverdrossenheit,parteienzoff,13,male,66,5
5,hindernis,meistern,13,female,59,5
6,bereitschaft,hilfsbereitschaft,13,female,26,1
7,avers,angst,13,male,37,2
8,alter,einsamkeit,13,male,41,3
9,spiel,gewinn,13,male,36,2
10,mut,angst,13,female,45,3
11,adrenalin,wut,13,male,32,2
12,gefahr,hilfe,13,female,30,2
13,autofahren,lenkrad,13,female,28,2
14,mut,beherztheit,13,female,53,4
15,verlust,freundschaft,13,male,58,5
16,preisentwicklung,unverständlich,13,male,61,5
17,versicherung,haftpflicht,13,male,58,5
18,mut,lachen,13,male,65,5
19,schnee,weiß,13,female,80,6
20,gefährlich,warum,13,male,75,6
21,leichtsinn,unbekümmertheit,13,female,59,5
22,angst,dunkel,13,male,37,2
23,gesundheit,gesundheitsreform,13,male,52,4
24,schmerzen,arzt,13,female,47,3
25,spaß,strand,13,male,27,1
26,gewinn,freude,13,female,48,4
27,negativ,religion,13,female,63,5
28,absichern,unfall,13,male,36,2
29,arbeiten,sinnvoll,13,male,67,5
30,neugier,inhalt,13,female,73,6
31,unfall,arbeitsunfähig,13,male,62,5
32,angst,überwindung,13,female,31,2
33,gefahr,bedrohung,13,female,64,5
34,angst,nervosität,13,male,29,2
35,sport,zerrungen,13,male,73,6
36,brettspiel,knabbereien,13,male,30,2
37,unfall,glück,13,male,64,5
38,gewinn,vorteil,13,male,46,3
39,zu hoch,absprung,13,male,24,1
40,aids,queen,13,male,28,2
41,bedenken,pro und contra,13,male,62,5
42,vollgas,immer voran,13,male,46,3
43,gefährlich,riskant,13,male,34,2
44,unbekannt,vorfreude,13,female,48,4
45,vorsicht,aufpassen,13,female,64,5
46,unfall,schmerzen,13,female,53,4
47,abschätzen,vergleich,13,male,31,2
48,spaß,fußball,13,male,30,2
49,verlust,haben,13,male,40,3
50,gefahr,warnung,13,male,23,1
51,aktie,zinsen,13,male,33,2
52,mut,neues wagen,13,female,50,4
53,bewusstsein,mensch,13,male,22,1
54,gefahr,höhe,13,female,26,1
55,abenteuer,spaß,13,female,71,6
56,angst,notwendig,13,female,31,2
57,gewinn,erfolg,13,female,55,4
58,gefahr,rot,13,male,53,4
59,gefahr,planen,13,male,41,3
60,job,geld,13,female,63,5
61,familie,kinder,13,male,33,2
62,projekt,projektleiter,13,female,32,2
63,mut,versuchen,13,female,44,3
64,alkohol,teuer,13,female,28,2
65,unvermeidbar,unkontrollierbar,13,female,27,1
66,militär,soldat,13,male,31,2
67,seitensprung,erotik,13,male,62,5
68,beruf,unfälle,13,male,20,1
69,abwägen,information,13,male,57,4
70,unkalkulierbarkeit,unberechenbar,13,female,68,6
71,abwägen,vermeidung,13,male,67,5
72,gefahr,angst,13,female,40,3
73,unkalkulierbar,ungutes gefühl,13,female,58,5
74,glücksspiel,casino,13,female,32,2
75,börse,verluste,13,male,38,3
76,gefahr,schutz,13,female,35,2
77,beruf,geld,13,male,27,1
78,brettspiel,familie,13,male,35,2
79,gefährlich,durchdenken,13,male,25,1
80,baumaßnahmen,brandschutz,13,female,71,6
81,angst,panik,13,male,58,5
82,versicherung,gothar,13,male,40,3
83,spannung,nervös,13,male,52,4
84,alter,tod,13,female,43,3
85,brettspiel,risiko,13,male,22,1
86,adrenalin,schwitzen,13,male,26,1
87,motorrad,freunde,13,male,50,4
88,auto,airbag,13,female,35,2
89,zeit,umstellung,13,male,26,1
90,prüfen,beweisen,13,male,74,6
91,sex,erlebnis,13,male,49,4
92,weihnachten,heiligabend,13,female,67,5
93,flug,flughafen,13,female,67,5
94,versicherung,angst,13,female,50,4
95,vermeiden,auseinandersetzung,13,male,41,3
96,job,dunkelheit,13,male,54,4
97,gefahr,mut,13,female,54,4
98,angst,augen zu und durch,13,female,26,1
99,chance,freude,13,male,37,2
100,hoch,niedrig,13,female,39,3
101,gesundheit,finanzierung,13,male,58,5
102,unsicher,vorsichtig,13,female,47,3
103,auto,reparatur,13,male,44,3
104,abenteuer,lachen,13,female,60,5
105,abwägung,nachteile,13,female,38,3
106,auto,wetter,13,male,68,6
107,abwägung,nachdenken,13,male,64,5
108,finanzen,kredit,13,male,26,1
109,spontan,temperament,13,female,62,5
110,unsicherheit,angst,13,female,38,3
111,risikobewertung,hoch,13,female,58,5
112,gefahr,tod,13,male,29,2
113,angst,unsicherheit,13,female,61,5
114,börse,gewinn,13,female,60,5
115,sicherheit,leben,13,male,38,3
116,angst,tot,13,male,44,3
117,verlust,einsatz,13,female,32,2
118,verlust,geld,13,male,49,4
119,schaden,minderung,13,female,22,1
120,wagen,verlieren,13,female,44,3
121,leben,lust,13,female,26,1
122,vermeidbar,ruhig,13,female,76,6
123,trump,machtgier,13,female,45,3
124,mut,auszeit,13,male,41,3
125,gefühl,anpassen,13,male,58,5
126,unberechenbar,freundschaft,13,male,68,6
127,terror,assad,13,female,68,6
128,gefährlich,risiko,13,male,38,3
129,gefahr,weinen,13,male,45,3
130,fallschirmspringen,armee,13,female,37,2
131,etwas wagen,spaß haben,13,female,54,4
132,finanzen,kredite,13,male,59,5
133,gefahr,chemie,13,male,26,1
134,straßenverkehr,zebrastreifen,13,female,59,5
135,vorsorge,notfallpaket,13,female,28,2
136,ambitionen,lust,13,female,36,2
137,verlust,trauer,13,female,51,4
138,explosion,gefahr,13,female,26,1
139,urlaub,schiff,13,male,47,3
140,unsicher,nicht,13,male,37,2
141,fun,freunde,13,male,37,2
142,beherrschbar,nicht zwingend,13,male,76,6
143,finanzen,konto,13,male,29,2
144,verlust,schmerzen,13,male,49,4
145,finanzen,rente,13,female,48,4
146,gefahr,schmerzen,13,female,24,1
147,geld,münze,13,male,44,3
148,freude,freundschaft,13,female,45,3
149,unfall,geld,13,male,48,4
150,angst,unruhe,13,female,57,4
151,gesundheit,gesund leben,13,male,54,4
152,autofahren,langstrecke,13,male,59,5
153,sicherheit,geld,13,female,29,2
154,abwägung,ist richtig,13,male,67,5
155,schwindel,erbrechen,13,female,39,3
156,leben,lernen,13,male,50,4
157,mut,glück,13,female,37,2
158,geld,auto,13,male,63,5
159,verkehr,polizei,13,male,68,6
160,politik,interesse,13,male,38,3
161,gering,anteil,13,male,46,3
162,gesundheit,umgebung,13,male,43,3
163,angst,vorsicht,13,female,56,4
164,verlust,selbstvorwürfe,13,male,49,4
165,chance,freude,13,male,48,4
166,auto,getönte scheiben,13,male,61,5
167,schnelligkeit,rakete,13,female,61,5
168,sehr,bald,13,female,66,5
169,ehe,hochzeit,13,male,27,1
170,spannend,ängstlich,13,male,39,3
171,schnell fahren,tod,13,female,34,2
172,angst,übelkeit,13,male,26,1
173,aktie,risiko,13,male,62,5
174,unentschlossen,was ist richtig,13,male,72,6
175,wagnis,risiko,13,female,32,2
176,straßenverkehr,leitplanke,13,male,46,3
177,spielfreude,computerspiel,13,female,43,3
178,kreis,reisen,13,female,54,4
179,menschen,versammlung,13,male,54,4
180,autofahren,umwelt,13,female,33,2
181,spaß,spiel,13,male,29,2
182,kick,unvorhersehbarer ausgang,13,male,51,4
183,verletzung,gefühle,13,female,47,3
184,gefahr,vorsicht,13,female,56,4
185,verlust,suchen,13,male,69,6
186,schmerz,trauer,13,female,53,4
187,krankheit,arbeit,13,male,27,1
188,angst,schwach,13,male,61,5
189,geld,arbeit,13,female,26,1
190,Failure Mode and Effects Analysis,theater,13,female,60,5
191,autorennen,zuschauer,13,male,50,4
192,nervenkitzel,gänsehaut,13,female,39,3
193,glücksspiel,verlust,13,female,20,1
194,spiel,unterhaltung,13,male,28,2
195,einstufung,beitrag,13,male,41,3
196,verlust,krankheit,13,female,28,2
197,gefahr,risiko,13,female,38,3
198,chance,geld,13,male,37,2
199,spiel,freude,13,male,33,2
200,feuer,spaß,13,male,18,1
201,management,projekt,13,female,38,3
202,spannung,vorfreude,13,female,32,2
203,freude,geschenke,13,male,46,3
204,türkei,meinungsfreiheit,13,male,42,3
205,herausforderung,prüfungen,13,female,27,1
206,mut,freiheit,13,female,50,4
207,spiel,fußball,13,male,33,2
208,gefahr,terror,13,male,33,2
209,drohnen,terrorangriff,13,female,72,6
210,geld,verdienen,13,female,37,2
211,lotto,bälle,13,female,39,3
212,angst,politik,13,male,48,4
213,mut,fallschirmspringen,13,male,60,5
214,angst,ungewissheit,13,female,56,4
215,versicherung,finanzielle absicherung,13,male,50,4
216,warnung,risiko,13,female,27,1
217,öffnen,blüte,13,male,63,5
218,angst,verstecken,13,male,69,6
219,gefahr,unsicherheit,13,female,66,5
220,tod,mutter,13,male,50,4
221,unfall,arzt,13,male,45,3
222,warum nicht,wird schon gut gehen,13,female,77,6
223,krankheit,fieber,13,male,74,6
224,auto,unfall,13,female,36,2
225,auto,autofahrt,13,female,50,4
226,nadine,glück,13,male,30,2
227,spaß,freunde,13,female,55,4
228,angst,herzrasen,13,female,72,6
229,alarm,unwetter,13,male,60,5
230,spannung,kino,13,male,32,2
231,familie,zuhause,13,male,51,4
232,autofahren,werkstatt,13,male,56,4
233,neugier,menschen kennenlernen,13,female,67,5
234,gesundheit,vegetarier,13,female,45,3
235,alter,reife,13,female,51,4
236,geld,reich,13,female,60,5
237,verlust,tod,13,male,59,5
238,reisen,entspannung,13,male,65,5
239,geld,reiche,13,male,30,2
240,fliegen,kapitän,13,male,26,1
241,extremsport,angst,13,male,38,3
242,pubertät,chaos im kopf,13,female,42,3
243,wagnis,chance,13,male,61,5
244,leben,erfolgreich,13,male,66,5
245,mutig,tapfer,13,male,42,3
246,adrenalin,blut,13,male,28,2
247,kinofilm,kinder,13,male,47,3
248,lebensgefahr,hilfe,13,male,40,3
249,not,sorge,13,male,68,6
250,gewinn,bank,13,male,53,4
251,leichtsinn,adrenalinjunkie,13,female,42,3
252,unsicherheit,furcht,13,male,69,6
253,chance,traum,13,male,23,1
254,krebs,gift,13,male,30,2
255,gefahr,abwehr,13,male,33,2
256,einschätzung,objektiv,13,male,23,1
257,terrorismus,wahnvorstellung,13,female,66,5
258,chancen,anderes,13,male,34,2
259,reizvoll,börse,13,female,56,4
260,chance,karriere,13,female,42,3
261,gefahr,ignorieren,13,male,46,3
262,sicherheit,gelb,13,female,43,3
263,gefahr,polizei,13,female,34,2
264,geldgeschäft,scheine,13,male,29,2
265,chance,beruf,13,male,75,6
266,feuer,leuchten,13,female,61,5
267,herbst,buntes laub,13,female,62,5
268,vermeiden,lärm,13,female,62,5
269,arbeit,chef,13,male,48,4
270,angst,ärger,13,female,58,5
271,kinder,goldig,13,female,43,3
272,unfall,autoschaden,13,female,60,5
273,leben,freunde,13,male,69,6
274,verlust,wohnung,13,male,70,6
275,erfahrung,weitergeben,13,female,52,4
276,neugier,unerfahrenheit,13,female,23,1
277,aufwand,risiko,13,male,63,5
278,erhöhtes,erhöhtes verkehrsaufkommen,13,female,66,5
279,eigenverantwortung,intelligenz,13,female,70,6
280,gewagt,kritisch,13,male,79,6
281,versicherung,leben,13,female,42,3
282,geldanlage,geld,13,female,27,1
283,gewinn,spielen,13,female,36,2
284,gefahr,tod,13,male,31,2
285,gesundheit,gefahr,13,male,43,3
286,schnell,rassen,13,female,64,5
287,gefahr,betrug,13,female,59,5
288,vermeiden,risiko,13,female,69,6
289,verlust,ärger,13,female,29,2
290,aktien,verkaufen,13,female,39,3
291,ehe,halt,13,male,50,4
292,brettspiel,schach,13,male,47,3
293,geldanlage,sparbuch,13,male,74,6
294,gewinn,geschenk,13,male,38,3
295,wahrscheinlichkeit,worst case,13,male,34,2
296,ungewissheit,ausgang,13,female,56,4
297,unbequem,ausweg,13,male,52,4
298,tod,krebs,13,female,42,3
299,angst,zurückhaltung,13,male,54,4
300,leben,gesundheit,13,male,51,4
301,abgrund,fall,13,female,62,5
302,versuch,lernen,13,male,26,1
303,geld,investitionen,13,female,66,5
304,gefahr möglich,meiden,13,female,77,6
305,extremsport,paragliding,13,male,35,2
306,unfall,krankenwagen,13,male,59,5
307,börse,betrug,13,male,27,1
308,gefahr,verhalten,13,female,46,3
309,krankheit,gesundheitssystem,13,female,44,3
310,angst,zurückhaltung,13,female,53,4
311,verzweigung,kreuzung,13,male,62,5
312,reizvoll,aura,13,male,61,5
313,geld,hat viel macht,13,female,62,5
314,management,planung,13,male,26,1
315,busfahren,stehen,13,male,47,3
316,schnee,fallen,13,male,72,6
317,abenteuer,erleben,13,female,76,6
318,reiz,interesse,13,male,56,4
319,gewinn,lotto,13,female,36,2
320,gefährlich,risiko,13,female,63,5
321,nervenkitzel,freude,13,female,27,1
322,unfall,arbeit,13,male,56,4
323,leben,atmen,13,male,20,1
324,fehler,lernen,13,male,62,5
325,gefahr,tod,13,male,37,2
326,gewinn,triumph,13,female,42,3
327,wagnis,vielleicht verlieren,13,male,61,5
328,bereitschaft,kommunizieren,13,female,67,5
329,unfall,unfallwagen,13,female,60,5
330,verbot,reiz,13,female,27,1
331,angst,krankheit,13,male,61,5
332,auto,tüv,13,male,51,4
333,respekt,informationen einholen,13,male,65,5
334,angst,ungewissheit,13,male,35,2
335,unsicherheit,panik,13,male,42,3
336,weihnachtskugeln,geschenke,13,male,76,6
337,angst,herzklopfen,13,female,71,6
338,auto,nutzfahrzeug,13,female,71,6
339,abenteuerurlaub,weltumseglung allein,13,female,70,6
340,staat,amerikadiktatur,13,male,36,2
341,verlust,konto,13,male,43,3
342,gefahr,schwäche,13,male,80,6
343,abenteuer,geheimnis,13,male,30,2
344,gefährlich,heimtückisch,13,female,71,6
345,probleme,erkennen,13,male,74,6
346,riskieren,probieren,13,male,42,3
347,schwangerschaft,umstandsmode,13,female,21,1
348,verkehr,knotenpunkt,13,female,64,5
349,spiel,kurzweil,13,female,48,4
350,bedrohung,gegenwehr,13,male,68,6
351,mut,angst überwinden,13,female,45,3
352,mutprobe,zugehörigkeit,13,female,35,2
353,verlust,minus,13,male,36,2
354,verkehr,luftverkehr,13,male,30,2
355,gefahr,leben,13,male,33,2
356,angst,ignorieren,13,male,69,6
357,tollkühn,heldenhaft,13,male,21,1
358,volatilität,risiko,13,female,25,1
359,verletzung,beschädigung,13,male,34,2
360,schwimmen,viele nette menschen,13,male,70,6
361,börse,spekulation,13,male,65,5
362,kursschwankungen,gold,13,male,64,5
363,aktie,verlust,13,male,65,5
364,vorsicht,zurückhaltung,13,male,69,6
365,straßenverkehr,landschaft,13,male,56,4
366,sport,gesundheit,13,male,27,1
367,gewinn,glück,13,male,62,5
368,erkrankung,einkommensverlust,13,male,73,6
369,gesundheit,spaziergang,13,male,65,5
370,gewinnen,gefühl,13,male,51,4
371,zocken,negative eigenschaft,13,male,54,4
372,gefahr,abwarten,13,male,72,6
373,tod,vater,13,male,32,2
374,angst,atemnot,13,female,27,1
375,anschnallen,redeweise,13,female,49,4
376,verlust,kind,13,male,67,5
377,verlieren,dumm das,13,female,43,3
378,spannung,schön,13,male,80,6
379,minimieren,leitgedanke,13,male,52,4
380,spaß,strand,13,male,36,2
381,gesellschaftsspiel,mensch ärgere dich nicht,13,female,42,3
382,spaß,freizeit,13,female,42,3
383,problem,hilfe,13,female,48,4
384,nervenkitzel,aufregung,13,female,45,3
385,krankheit,pilz,13,female,26,1
386,unfall,fahrlässig,13,male,63,5
387,aktien,kurssteigerung,13,female,69,6
388,verlust,diebstahl,13,female,70,6
389,gewinn,harte arbeit,13,male,47,3
390,zocken,daddeln,13,male,54,4
391,unklug,unerfahren,13,male,68,6
392,spaß,urlaub,13,male,42,3
393,versicherung,haftpflicht,13,female,25,1
394,schicksal,beeinflussung,13,female,55,4
395,aktien,falsche beratung,13,male,53,4
396,angst,allein,13,female,23,1
397,gesundheit,eigenverantwortung,13,female,37,2
398,entscheidung,negativ,13,female,27,1
399,glücksspiel,probleme,13,female,31,2
400,bereitschaft,ehrenamts,13,male,66,5
401,gefahr,rennen,13,female,24,1
402,gefahr,held,13,female,63,5
403,versicherung,familie,13,female,36,2
404,gesundheit,ernährung,13,male,56,4
405,verlust,minus in der kasse,13,male,61,5
406,großstadt,schlechte luft,13,female,71,6
407,neues urlaubsziel,reisebüro,13,female,70,6
408,management,studium,13,male,25,1
409,angst,paranoid,13,female,21,1
